time,Ib,Ig,To,RH,WS,WD,P
2018-01-03 06:20:00,0.0,0.0,13.89,56.69,1.553,343.1,87885.86
2018-01-03 06:30:00,0.0,0.0,13.88,56.55,1.81,355.8,87875.64
2018-01-03 06:40:00,0.054,0.0,13.7,57.45,2.742,359.8,87885.18000000001
2018-01-03 06:50:00,0.18,0.0,14.26,55.19,1.958,355.0,87879.73
2018-01-03 07:00:00,0.102,0.0,14.19,55.61,2.632,359.7,87904.25
2018-01-03 07:10:00,0.034,0.025,13.95,56.17,2.193,347.2,87904.25
2018-01-03 07:20:00,0.012,2.82,13.92,56.29,2.437,346.8,87924.01999999999
2018-01-03 07:30:00,9.49,12.41,14.25,55.03,2.365,341.0,87926.95999999999
2018-01-03 07:40:00,66.31,30.33,14.7,53.72,1.29,310.8,87950.65
2018-01-03 07:50:00,118.9,50.3,14.19,55.38,2.02,351.7,87954.12
2018-01-03 08:00:00,175.0,76.1,14.46,54.6,1.577,338.8,87978.55
2018-01-03 08:10:00,245.9,107.5,14.81,53.96,1.522,310.3,87976.51
2018-01-03 08:20:00,314.6,141.9,15.48,51.88,0.802,305.2,87996.26
2018-01-03 08:30:00,369.1,176.2,16.33,50.75,0.38,62.22,88003.76
2018-01-03 08:40:00,421.6,211.2,18.44,44.77,0.673,164.3,88018.07
2018-01-03 08:50:00,464.7,247.3,18.42,42.98,0.555,194.2,88044.48
2018-01-03 09:00:00,509.9,285.7,19.04,41.71,0.212,208.7,88050.18
2018-01-03 09:10:00,542.7,321.3,18.39,41.97,0.903,148.5,88056.29000000001
2018-01-03 09:20:00,572.1,358.6,19.21,40.62,1.222,135.3,88066.63
2018-01-03 09:30:00,590.1,389.5,19.19,40.86,1.555,145.0,88079.18000000001
2018-01-03 09:40:00,607.9,422.6,18.89,41.04,1.662,187.5,88092.49
2018-01-03 09:50:00,636.3,460.2,18.64,41.81,1.657,176.5,88092.05
2018-01-03 10:00:00,647.7,489.7,19.03,40.54,1.932,186.8,88094.58
2018-01-03 10:10:00,671.4,524.5,19.0,40.28,1.882,147.8,88089.58
2018-01-03 10:20:00,684.9,553.5,19.24,40.0,1.682,200.8,88081.26
2018-01-03 10:30:00,692.6,575.7,19.9,38.2,1.412,156.8,88067.90999999999
2018-01-03 10:40:00,697.7,598.2,20.0,38.86,2.03,164.7,88058.98
2018-01-03 10:50:00,697.4,617.8,20.99,35.72,1.168,175.3,88056.56000000001
2018-01-03 11:00:00,697.8,636.9,20.45,37.45,2.427,170.2,88034.04000000001
2018-01-03 11:10:00,717.7,663.4,20.72,35.58,1.363,142.1,88010.89
2018-01-03 11:20:00,736.1,687.5,20.99,35.49,2.528,220.8,87986.37999999999
2018-01-03 11:30:00,737.6,700.7,21.3,35.3,1.89,214.5,87960.52
2018-01-03 11:40:00,747.1,722.8,22.33,32.55,0.353,127.9,87960.52
2018-01-03 11:50:00,732.3,727.3,22.44,32.11,2.147,247.4,87942.86
2018-01-03 12:00:00,734.9,739.2,22.59,31.8,1.69,170.1,87924.8
2018-01-03 12:10:00,726.6,742.4,21.76,32.74,2.587,186.0,87885.79
2018-01-03 12:20:00,722.2,747.4,22.66,31.87,1.213,186.0,87862.92
2018-01-03 12:30:00,720.5,751.1,23.03,30.93,1.79,261.0,87854.02
2018-01-03 12:40:00,720.1,753.9,22.82,31.31,3.022,235.6,87825.43
2018-01-03 12:50:00,714.9,753.1,22.9,30.62,1.993,172.8,87802.29000000001
2018-01-03 13:00:00,720.8,757.7,23.14,30.07,1.277,208.8,87783.91
2018-01-03 13:10:00,719.7,753.7,23.73,28.78,1.798,145.3,87779.83
2018-01-03 13:20:00,713.9,748.1,23.7,28.63,1.597,171.8,87743.76
2018-01-03 13:30:00,698.3,734.4,23.3,28.98,0.898,146.2,87726.73999999999
2018-01-03 13:40:00,691.0,721.7,24.24,27.38,1.17,113.6,87715.17
2018-01-03 13:50:00,680.9,712.9,24.36,26.86,2.668,234.0,87686.58
2018-01-03 14:00:00,659.7,699.0,25.06,26.01,2.145,331.3,87692.94
2018-01-03 14:10:00,655.4,691.8,24.77,26.16,1.037,142.8,87664.14
2018-01-03 14:20:00,637.9,671.6,25.67,25.09,0.737,281.6,87652.14
2018-01-03 14:30:00,621.4,651.0,25.78,25.11,1.068,179.9,87628.63999999998
2018-01-03 14:40:00,594.6,624.6,25.06,25.88,1.035,105.7,87613.5
2018-01-03 14:50:00,573.1,591.8,25.03,26.01,2.175,188.4,87598.5
2018-01-03 15:00:00,555.1,567.5,24.74,26.05,1.482,121.6,87595.78
2018-01-03 15:10:00,535.9,545.1,24.98,26.33,1.12,105.8,87574.69
2018-01-03 15:20:00,484.2,496.7,25.14,26.2,2.002,211.2,87571.29000000001
2018-01-03 15:30:00,473.9,476.7,25.69,24.38,0.558,47.51,87557.18000000001
2018-01-03 15:40:00,468.9,462.2,26.2,23.9,1.217,163.8,87550.9
2018-01-03 15:50:00,374.8,402.3,25.69,24.59,1.845,204.9,87562.57
2018-01-03 16:00:00,403.8,403.2,26.33,23.12,1.387,201.8,87539.31
2018-01-03 16:10:00,361.0,382.8,25.99,23.66,1.088,256.5,87533.18
2018-01-03 16:20:00,324.7,344.5,25.23,24.79,1.643,60.29,87539.87
2018-01-03 16:30:00,212.1,274.9,25.25,25.49,1.642,123.0,87528.22
2018-01-03 16:40:00,207.2,251.6,25.67,24.62,1.14,213.7,87531.96
2018-01-03 16:50:00,173.4,202.9,25.56,24.56,1.965,187.0,87534.66
2018-01-03 17:00:00,0.95,130.0,25.41,24.63,0.82,176.9,87536.13
2018-01-03 17:10:00,62.45,129.0,25.58,24.12,1.155,128.0,87549.06999999999
2018-01-03 17:20:00,100.6,108.4,25.22,24.49,0.908,154.2,87543.62999999999
2018-01-03 17:30:00,93.6,89.1,25.24,24.5,0.995,169.5,87548.39
2018-01-03 17:40:00,81.0,61.63,24.89,25.28,1.128,192.3,87566.76999999999
2018-01-03 17:50:00,49.0,39.22,25.01,24.73,0.6,154.8,87569.02
2018-01-03 18:00:00,19.41,22.09,24.56,25.58,0.603,157.7,87575.04000000001
2018-01-03 18:10:00,0.078,8.18,24.34,26.46,0.687,128.3,87584.69
2018-01-03 18:20:00,0.0,0.909,24.12,26.5,0.515,65.83,87595.42
2018-01-03 18:30:00,0.0,0.0,24.05,26.46,0.5,58.17,87602.41
2018-01-03 18:40:00,0.0,0.0,23.95,26.71,0.812,46.17,87615.37
2018-01-03 18:50:00,0.0,0.0,23.4,28.83,0.91,29.33,87616.73
2018-01-03 19:00:00,0.0,0.0,23.05,29.77,1.21,8.5,87620.81999999999
2018-01-03 19:10:00,0.0,0.0,21.92,33.65,3.39,349.7,87627.97
2018-01-03 19:20:00,0.0,0.0,20.93,36.24,3.11,349.2,87636.89
2018-01-03 19:30:00,0.0,0.0,20.9,36.62,3.02,340.8,87654.27
2018-01-03 19:40:00,0.0,0.0,20.7,37.2,3.135,346.3,87670.1
2018-01-03 19:50:00,0.0,0.0,20.45,38.23,1.425,36.67,87685.64
2018-01-03 20:00:00,0.0,0.0,20.36,38.22,1.505,349.6,87709.95999999999
2018-01-03 20:10:00,0.073,0.0,20.41,38.29,1.063,2.486,87713.57
2018-01-03 20:20:00,0.089,0.0,20.63,37.71,0.907,51.34,87712.26000000001
2018-01-03 20:30:00,0.057,0.0,20.9,35.8,1.257,326.5,87722.31999999999
2018-01-03 20:40:00,0.06,0.0,20.93,35.74,1.953,351.9,87712.29
2018-01-03 20:50:00,0.309,0.0,20.99,35.55,2.288,340.7,87713.23
2018-01-03 21:00:00,0.391,0.0,21.16,35.33,2.758,344.7,87718.84999999999
2018-01-03 21:10:00,0.378,0.0,21.39,34.88,2.182,348.5,87727.20000000001
2018-01-03 21:20:00,0.279,0.0,21.41,34.68,0.938,50.98,87738.76000000001
2018-01-03 21:30:00,0.014,0.0,20.87,39.07,1.307,142.8,87767.14
2018-01-03 21:40:00,0.115,0.0,21.15,37.33,3.327,115.2,87798.44
2018-01-03 21:50:00,0.09,0.0,21.02,37.32,1.523,92.2,87797.63
2018-01-03 22:00:00,0.0,0.0,21.12,36.54,1.843,14.26,87796.08
2018-01-03 22:10:00,0.047,0.0,21.49,34.81,2.047,359.2,87790.59
2018-01-03 22:20:00,0.25,0.0,21.42,35.15,1.592,338.1,87787.48000000001
2018-01-03 22:30:00,0.007,0.0,21.08,36.56,1.48,338.6,87781.59000000001
2018-01-03 22:40:00,0.0,0.0,20.96,37.05,2.21,344.8,87787.14
2018-01-03 22:50:00,0.0,0.0,21.04,36.45,2.027,346.2,87788.65
2018-01-03 23:00:00,0.001,0.0,20.81,38.41,3.16,206.0,87803.9
2018-01-03 23:10:00,0.015,0.0,21.03,36.01,2.768,220.2,87808.29999999999
2018-01-03 23:20:00,0.156,0.0,21.01,36.07,2.363,226.0,87813.35
2018-01-03 23:30:00,0.0,0.0,20.7,37.84,1.49,232.5,87820.9
2018-01-03 23:40:00,0.0,0.0,20.61,37.84,1.46,269.7,87831.79
2018-01-03 23:50:00,0.0,0.0,20.31,38.28,2.0,263.9,87822.94
2018-01-04 00:00:00,0.0,0.0,19.93,39.48,2.502,269.3,87827.5
2018-01-04 00:10:00,0.0,0.0,19.79,39.75,2.225,266.7,87823.06999999999
2018-01-04 00:20:00,0.0,0.0,19.41,40.91,2.223,276.8,87805.99
2018-01-04 00:30:00,0.002,0.0,19.42,40.64,2.195,266.2,87815.72
2018-01-04 00:40:00,0.0,0.0,19.33,40.87,0.818,296.8,87815.75
2018-01-04 00:50:00,0.0,0.0,18.87,42.64,1.397,321.2,87821.20999999999
2018-01-04 01:00:00,0.0,0.0,18.39,43.83,1.648,345.2,87815.08
2018-01-04 01:10:00,0.0,0.0,17.53,46.81,2.877,350.2,87808.95000000001
2018-01-04 01:20:00,0.0,0.0,17.47,46.53,3.42,345.0,87817.12000000001
2018-01-04 01:30:00,0.004,0.0,17.39,46.8,2.618,338.7,87821.77
2018-01-04 01:40:00,0.0,0.0,17.47,46.51,1.203,309.6,87817.0
2018-01-04 01:50:00,0.011,0.0,17.25,47.34,1.483,333.8,87814.36
2018-01-04 02:00:00,0.0,0.0,17.25,47.27,0.787,292.6,87829.14
2018-01-04 02:10:00,0.0,0.0,17.3,46.62,1.693,317.0,87828.25000000001
2018-01-04 02:20:00,0.0,0.0,17.0,47.47,2.008,293.7,87809.25
2018-01-04 02:30:00,0.073,0.0,17.39,45.61,2.733,305.0,87817.43
2018-01-04 02:40:00,0.392,0.0,17.39,45.57,2.953,311.7,87817.16
2018-01-04 02:50:00,0.054,0.0,17.05,46.72,2.64,322.0,87796.37999999999
2018-01-04 03:00:00,0.0,0.0,16.67,47.76,2.943,317.0,87810.38
2018-01-04 03:10:00,0.001,0.0,16.89,47.02,3.003,320.3,87810.22
2018-01-04 03:20:00,0.096,0.0,16.77,47.06,3.013,316.5,87796.61
2018-01-04 03:30:00,0.0,0.0,16.52,47.65,2.658,310.3,87815.11
2018-01-04 03:40:00,0.0,0.0,16.13,49.03,3.053,318.9,87792.61
2018-01-04 03:50:00,0.0,0.0,16.03,48.97,3.133,317.8,87795.82
2018-01-04 04:00:00,0.0,0.0,15.77,49.91,2.145,303.5,87808.57999999999
2018-01-04 04:10:00,0.008,0.0,16.12,48.47,2.423,310.5,87794.53
2018-01-04 04:20:00,0.17,0.0,16.39,47.06,3.023,305.8,87804.1
2018-01-04 04:30:00,0.246,0.0,16.3,47.21,2.678,311.0,87804.79
2018-01-04 04:40:00,0.003,0.0,15.71,49.32,2.363,303.5,87800.7
2018-01-04 04:50:00,0.009,0.0,15.73,49.21,2.252,319.5,87817.05
2018-01-04 05:00:00,0.039,0.0,15.09,51.59,1.835,319.7,87812.95999999999
2018-01-04 05:10:00,0.0,0.0,14.65,53.34,1.437,313.3,87832.72
2018-01-04 05:20:00,0.0,0.0,15.05,51.43,2.78,306.8,87833.4
2018-01-04 05:30:00,0.042,0.0,15.13,50.97,3.203,297.0,87832.71
2018-01-04 05:40:00,0.124,0.0,15.07,51.14,3.653,286.8,87853.84000000001
2018-01-04 05:50:00,0.162,0.0,15.19,50.77,3.515,287.0,87851.79000000001
2018-01-04 06:00:00,0.166,0.0,15.28,50.43,3.407,296.8,87876.31999999999
2018-01-04 06:10:00,0.044,0.0,15.35,49.92,2.527,292.2,87872.24
2018-01-04 06:20:00,0.0,0.0,15.39,49.62,2.345,287.5,87901.53
2018-01-04 06:30:00,0.0,0.0,15.67,48.49,2.203,302.3,87916.52
2018-01-04 06:40:00,0.0,0.0,15.27,49.75,2.285,303.2,87915.16
2018-01-04 06:50:00,0.0,0.0,15.37,49.54,1.852,296.5,87928.09999999999
2018-01-04 07:00:00,0.121,0.0,15.55,48.66,1.948,304.0,87933.55
2018-01-04 07:10:00,0.132,0.138,15.27,49.73,1.882,304.7,87951.95
2018-01-04 07:20:00,0.122,2.879,15.12,50.19,2.157,315.3,87948.54
2018-01-04 07:30:00,3.096,13.12,14.25,53.82,2.28,310.0,87974.43
2018-01-04 07:40:00,32.3,28.21,14.28,53.55,2.7,307.8,87969.65999999999
2018-01-04 07:50:00,59.1,45.07,14.66,52.11,2.408,300.7,87996.23
2018-01-04 08:00:00,114.2,70.65,15.16,50.51,2.37,305.0,87995.56
2018-01-04 08:10:00,188.8,101.8,15.51,49.54,1.79,297.2,88022.13
2018-01-04 08:20:00,265.7,137.6,16.02,47.81,1.227,282.9,88032.34
2018-01-04 08:30:00,321.6,172.7,16.66,45.74,0.888,215.1,88036.43
2018-01-04 08:40:00,368.4,206.9,17.15,44.52,2.402,193.0,88055.51000000001
2018-01-04 08:50:00,414.2,242.9,17.37,45.23,1.828,180.8,88050.49
2018-01-04 09:00:00,450.2,277.7,17.74,44.36,2.09,157.2,88060.96
2018-01-04 09:10:00,483.6,313.3,18.3,44.06,1.628,138.6,88081.01000000001
2018-01-04 09:20:00,515.9,348.2,18.44,42.76,1.425,120.1,88087.77
2018-01-04 09:30:00,554.3,388.2,18.04,41.6,2.958,199.4,88099.81
2018-01-04 09:40:00,579.2,425.1,18.57,39.29,3.5,157.8,88095.43999999999
2018-01-04 09:50:00,600.6,457.4,18.74,38.74,2.88,214.6,88091.19
2018-01-04 10:00:00,619.9,490.4,18.82,37.74,3.818,201.0,88089.53
2018-01-04 10:10:00,636.8,521.1,18.96,38.41,3.013,202.8,88099.26999999999
2018-01-04 10:20:00,646.5,548.3,19.09,38.0,2.703,199.9,88093.76
2018-01-04 10:30:00,655.9,574.6,19.76,36.76,3.097,214.0,88095.0
2018-01-04 10:40:00,658.4,596.9,19.29,38.34,2.663,189.3,88091.58
2018-01-04 10:50:00,669.8,623.1,19.63,36.64,2.085,212.7,88083.65000000001
2018-01-04 11:00:00,681.3,644.4,20.22,35.47,0.885,184.1,88065.52
2018-01-04 11:10:00,685.5,660.3,20.58,34.45,1.208,118.9,88051.18
2018-01-04 11:20:00,695.2,679.1,20.95,33.91,1.625,206.7,88036.09
2018-01-04 11:30:00,696.7,695.7,21.3,33.53,2.363,257.7,88024.51
2018-01-04 11:40:00,700.3,710.4,20.87,33.82,1.59,216.6,88023.83
2018-01-04 11:50:00,703.8,725.9,21.39,32.13,1.197,138.6,88021.09999999999
2018-01-04 12:00:00,704.4,733.4,22.92,29.53,1.09,74.06,87999.73
2018-01-04 12:10:00,713.5,745.3,21.98,31.34,2.053,181.4,87965.16
2018-01-04 12:20:00,718.4,756.2,21.73,31.9,0.615,81.1,87934.45000000001
2018-01-04 12:30:00,714.3,756.6,22.4,31.25,2.138,197.8,87920.04
2018-01-04 12:40:00,716.8,761.1,22.79,29.69,2.007,166.2,87904.39
2018-01-04 12:50:00,716.5,759.4,22.82,29.5,1.023,215.7,87874.44
2018-01-04 13:00:00,713.0,758.1,23.03,29.35,1.798,211.0,87847.89
2018-01-04 13:10:00,710.2,759.1,23.1,29.03,2.457,155.7,87842.45
2018-01-04 13:20:00,694.8,742.3,23.2,29.36,3.91,185.0,87809.77
2018-01-04 13:30:00,692.8,738.9,23.12,28.82,0.632,234.6,87796.17
2018-01-04 13:40:00,696.1,733.6,23.83,27.65,2.755,155.7,87777.78
2018-01-04 13:50:00,688.6,723.9,24.1,27.01,1.295,129.0,87752.61000000002
2018-01-04 14:00:00,678.5,709.9,23.66,27.59,3.012,114.5,87732.87000000001
2018-01-04 14:10:00,669.8,695.9,24.66,27.3,1.773,195.7,87717.91
2018-01-04 14:20:00,658.5,679.2,24.28,26.85,3.08,243.7,87696.27
2018-01-04 14:30:00,649.0,657.8,24.36,26.46,2.432,283.0,87694.58
2018-01-04 14:40:00,636.6,632.1,24.15,26.94,2.06,300.3,87664.08
2018-01-04 14:50:00,628.4,612.7,24.85,25.77,0.542,240.2,87652.37
2018-01-04 15:00:00,600.1,579.8,24.32,26.91,2.275,206.1,87653.44
2018-01-04 15:10:00,581.9,555.1,24.61,26.25,2.065,246.5,87629.68
2018-01-04 15:20:00,561.8,528.5,24.7,25.99,1.717,254.0,87634.15999999999
2018-01-04 15:30:00,529.9,492.7,25.49,24.9,1.327,113.9,87623.15
2018-01-04 15:40:00,515.8,465.1,24.78,25.46,0.945,78.14,87623.83
2018-01-04 15:50:00,497.2,433.9,24.95,25.27,1.578,68.51,87612.45
2018-01-04 16:00:00,474.0,399.0,25.22,24.68,1.765,9.75,87607.69
2018-01-04 16:10:00,452.2,366.1,25.83,23.86,1.495,216.6,87605.87000000001
2018-01-04 16:20:00,445.7,342.1,26.13,23.79,1.417,126.3,87601.73999999999
2018-01-04 16:30:00,424.8,312.6,25.09,24.83,1.872,133.7,87599.54
2018-01-04 16:40:00,393.9,275.4,25.47,24.34,0.603,126.5,87595.18000000001
2018-01-04 16:50:00,359.7,239.0,25.27,24.42,0.483,152.8,87599.29
2018-01-04 17:00:00,317.3,202.2,25.47,23.87,0.54,220.5,87593.12
2018-01-04 17:10:00,250.7,160.1,25.86,23.5,0.565,133.1,87606.9
2018-01-04 17:20:00,222.4,131.4,25.29,24.39,1.132,125.8,87598.74999999999
2018-01-04 17:30:00,183.9,102.6,24.98,25.36,0.685,114.7,87609.64
2018-01-04 17:40:00,129.6,73.09,24.94,25.74,0.833,168.9,87613.73
2018-01-04 17:50:00,73.0,47.71,24.78,26.2,0.895,162.0,87617.13
2018-01-04 18:00:00,26.48,25.47,24.41,26.86,0.518,152.4,87632.59000000001
2018-01-04 18:10:00,0.0,8.75,23.95,27.0,0.532,146.0,87644.48
2018-01-04 18:20:00,0.0,0.768,23.6,28.24,0.143,182.1,87643.05
2018-01-04 18:30:00,0.0,0.0,23.25,29.27,0.545,82.5,87639.84999999999
2018-01-04 18:40:00,0.0,0.0,23.02,29.48,0.262,75.02,87649.41
2018-01-04 18:50:00,0.0,0.0,22.88,29.96,0.173,304.2,87649.84
2018-01-04 19:00:00,0.0,0.0,22.65,30.63,0.658,346.8,87653.84000000001
2018-01-04 19:10:00,0.0,0.0,22.01,31.84,1.348,347.0,87658.34999999999
2018-01-04 19:20:00,0.0,0.0,21.25,33.87,2.9,344.5,87666.01000000001
2018-01-04 19:30:00,0.0,0.0,20.29,37.78,2.995,344.7,87675.56
2018-01-04 19:40:00,0.0,0.0,20.33,36.71,2.855,344.7,87695.31
2018-01-04 19:50:00,0.0,0.0,20.07,37.85,2.728,353.0,87701.85
2018-01-04 20:00:00,0.0,0.0,20.0,38.28,2.382,347.8,87716.31
2018-01-04 20:10:00,0.0,0.0,19.74,39.14,2.027,350.5,87723.45999999999
2018-01-04 20:20:00,0.009,0.0,19.83,38.74,2.665,352.7,87733.03
2018-01-04 20:30:00,0.022,0.0,19.68,38.95,2.158,352.2,87749.12000000001
2018-01-04 20:40:00,0.0,0.0,19.42,39.83,2.502,350.8,87755.74
2018-01-04 20:50:00,0.021,0.0,19.62,38.99,2.777,354.3,87773.51999999999
2018-01-04 21:00:00,0.03,0.0,19.33,39.72,2.453,345.5,87785.79
2018-01-04 21:10:00,0.0,0.0,19.36,39.71,2.782,341.5,87792.6
2018-01-04 21:20:00,0.016,0.0,19.2,40.04,1.965,353.5,87792.6
2018-01-04 21:30:00,0.0,0.0,19.06,40.17,2.908,348.5,87790.56000000001
2018-01-04 21:40:00,0.0,0.0,18.88,40.5,2.382,355.2,87806.9
2018-01-04 21:50:00,0.0,0.0,18.72,40.99,1.975,350.0,87825.29
2018-01-04 22:00:00,0.0,0.0,18.75,41.14,2.385,347.8,87827.34000000001
2018-01-04 22:10:00,0.035,0.0,18.81,41.01,2.097,352.3,87825.29
2018-01-04 22:20:00,0.0,0.0,18.79,41.09,2.683,349.0,87839.59999999999
2018-01-04 22:30:00,0.0,0.0,18.58,41.35,2.375,352.6,87851.86
2018-01-04 22:40:00,0.004,0.0,18.48,41.65,2.077,350.0,87851.17
2018-01-04 22:50:00,0.015,0.0,18.7,41.05,2.025,355.7,87847.09000000001
2018-01-04 23:00:00,0.001,0.0,18.58,41.82,1.612,350.8,87846.16999999998
2018-01-04 23:10:00,0.0,0.0,18.32,42.54,0.677,333.2,87855.66
2018-01-04 23:20:00,0.0,0.0,18.57,41.77,1.28,323.7,87856.67
2018-01-04 23:30:00,0.003,0.0,18.64,41.45,1.623,332.8,87840.12999999999
2018-01-04 23:40:00,0.032,0.0,17.98,43.72,2.392,341.8,87849.17
2018-01-04 23:50:00,0.0,0.0,17.81,44.12,1.887,344.3,87849.4
2018-01-05 00:00:00,0.0,0.0,17.88,44.23,1.927,333.5,87844.6
2018-01-05 00:10:00,0.0,0.0,17.66,45.04,1.175,340.5,87830.12999999999
2018-01-05 00:20:00,0.0,0.0,17.99,43.9,0.83,320.0,87841.14
2018-01-05 00:30:00,0.0,0.0,18.13,43.27,0.687,314.2,87832.4
2018-01-05 00:40:00,0.007,0.0,17.9,44.37,1.917,258.8,87822.19
2018-01-05 00:50:00,0.209,0.0,17.96,43.93,1.46,278.4,87841.26999999999
2018-01-05 01:00:00,0.0,0.0,18.23,42.86,1.008,357.0,87831.73000000001
2018-01-05 01:10:00,0.118,0.0,17.57,45.24,1.523,358.5,87815.38
2018-01-05 01:20:00,0.124,0.0,17.43,45.84,2.75,347.8,87828.33000000002
2018-01-05 01:30:00,0.021,0.0,17.41,45.76,1.873,334.8,87838.54
2018-01-05 01:40:00,0.063,0.0,16.65,48.58,2.163,343.3,87814.02
2018-01-05 01:50:00,0.0,0.0,16.82,47.97,1.942,341.3,87820.83
2018-01-05 02:00:00,0.0,0.0,16.92,47.65,2.197,340.2,87818.11
2018-01-05 02:10:00,0.0,0.0,16.61,48.86,2.782,348.5,87803.12999999999
2018-01-05 02:20:00,0.006,0.0,17.0,47.34,2.432,348.3,87810.61
2018-01-05 02:30:00,0.0,0.0,17.06,47.24,3.227,343.7,87814.02
2018-01-05 02:40:00,0.157,0.0,16.86,47.68,2.842,346.7,87811.81999999999
2018-01-05 02:50:00,0.0,0.0,16.54,49.09,2.31,354.7,87817.81999999999
2018-01-05 03:00:00,0.132,0.0,16.39,49.78,1.447,351.3,87827.71
2018-01-05 03:10:00,0.003,0.0,16.64,48.76,1.443,354.8,87812.64
2018-01-05 03:20:00,0.011,0.0,16.35,49.6,1.24,327.5,87809.5
2018-01-05 03:30:00,0.101,0.0,16.9,47.89,0.743,309.2,87823.7
2018-01-05 03:40:00,0.215,0.0,16.71,49.03,1.457,7.0,87816.53
2018-01-05 03:50:00,0.136,0.0,17.09,47.36,1.748,2.868,87818.33
2018-01-05 04:00:00,0.342,0.0,17.62,45.21,1.772,18.81,87821.75
2018-01-05 04:10:00,0.205,0.0,17.73,44.95,1.917,13.96,87813.37999999999
2018-01-05 04:20:00,0.018,0.0,17.61,45.9,1.473,18.5,87832.43
2018-01-05 04:30:00,0.0,0.0,17.52,46.46,2.255,11.5,87837.2
2018-01-05 04:40:00,0.003,0.0,17.36,47.17,2.233,359.0,87837.19
2018-01-05 04:50:00,0.001,0.0,17.5,46.45,1.533,9.15,87850.81999999999
2018-01-05 05:00:00,0.017,0.0,17.69,45.68,2.043,2.334,87860.35
2018-01-05 05:10:00,0.037,0.0,17.59,46.11,2.17,15.42,87853.54999999999
2018-01-05 05:20:00,0.003,0.0,17.69,45.57,2.168,9.83,87844.68000000001
2018-01-05 05:30:00,0.035,0.0,17.25,46.71,2.07,350.3,87871.93999999999
2018-01-05 05:40:00,0.041,0.0,17.09,46.57,2.728,345.2,87864.45
2018-01-05 05:50:00,0.0,0.0,16.89,47.09,2.323,346.8,87871.26
2018-01-05 06:00:00,0.0,0.0,16.44,49.5,2.693,343.3,87890.32999999999
2018-01-05 06:10:00,0.006,0.0,16.34,49.46,2.508,341.8,87885.40000000001
2018-01-05 06:20:00,0.0,0.0,16.35,49.39,2.702,341.7,87886.08
2018-01-05 06:30:00,0.129,0.0,16.69,47.95,2.55,341.8,87921.96999999999
2018-01-05 06:40:00,0.219,0.0,16.72,47.78,2.003,353.2,87920.45000000001
2018-01-05 06:50:00,0.044,0.0,16.76,48.08,1.295,32.5,87940.23999999999
2018-01-05 07:00:00,0.016,0.0,16.98,47.55,1.73,48.2,87943.87
2018-01-05 07:10:00,0.015,0.0,16.59,48.7,0.425,12.69,87947.05
2018-01-05 07:20:00,0.0,2.196,16.79,47.66,0.72,3.828,87973.74
2018-01-05 07:30:00,3.593,11.28,16.76,47.82,1.408,4.151,87978.52
2018-01-05 07:40:00,41.77,26.68,16.75,47.75,1.828,340.3,87994.19
2018-01-05 07:50:00,103.4,47.21,16.69,47.69,2.587,342.5,88018.51000000001
2018-01-05 08:00:00,139.6,66.66,16.61,48.19,2.802,339.0,88033.84
2018-01-05 08:10:00,90.1,73.83,16.45,48.99,2.428,337.7,88059.81000000001
2018-01-05 08:20:00,5.033,71.2,16.15,50.68,2.69,339.7,88077.12
2018-01-05 08:30:00,226.7,145.2,16.99,47.25,2.033,353.3,88070.95
2018-01-05 08:40:00,353.1,201.7,18.0,47.2,0.738,130.9,88086.97
2018-01-05 08:50:00,402.6,239.0,19.36,43.55,0.23,327.1,88110.42
2018-01-05 09:00:00,449.4,275.0,19.72,39.64,1.363,68.51,88111.21
2018-01-05 09:10:00,489.7,313.6,20.12,40.07,1.065,119.1,88124.58
2018-01-05 09:20:00,510.2,344.4,20.56,39.28,0.812,147.8,88134.31999999999
2018-01-05 09:30:00,539.5,380.4,20.88,35.44,1.33,119.5,88136.93
2018-01-05 09:40:00,577.0,418.8,21.03,34.92,1.122,137.3,88139.36
2018-01-05 09:50:00,608.9,453.8,21.25,34.99,0.7,113.4,88142.4
2018-01-05 10:00:00,636.3,488.6,21.19,34.19,2.37,177.8,88134.86
2018-01-05 10:10:00,643.4,516.5,20.78,35.34,2.715,156.2,88139.76
2018-01-05 10:20:00,651.2,542.4,21.53,34.67,2.532,146.0,88136.18
2018-01-05 10:30:00,661.1,568.7,21.14,36.23,1.812,131.5,88145.68000000001
2018-01-05 10:40:00,675.1,596.0,21.06,35.98,2.773,166.9,88130.69
2018-01-05 10:50:00,696.5,621.7,21.66,35.09,0.908,168.5,88123.9
2018-01-05 11:00:00,721.1,650.1,22.03,34.14,1.652,148.1,88119.93000000001
2018-01-05 11:10:00,733.6,671.9,21.91,33.88,2.563,161.2,88093.26
2018-01-05 11:20:00,735.5,688.1,21.94,34.24,1.615,202.7,88078.40999999999
2018-01-05 11:30:00,740.4,704.7,22.08,34.65,2.068,219.7,88060.6
2018-01-05 11:40:00,744.5,719.5,23.0,32.95,2.682,156.4,88054.17
2018-01-05 11:50:00,751.5,734.3,23.35,32.02,2.438,107.0,88040.5
2018-01-05 12:00:00,752.8,741.4,23.81,31.55,2.615,212.9,88016.01000000001
2018-01-05 12:10:00,754.2,749.8,23.75,31.83,1.233,151.9,88017.36
2018-01-05 12:20:00,753.1,754.5,23.52,31.53,2.552,120.2,88005.11
2018-01-05 12:30:00,751.7,762.4,23.35,32.34,0.62,151.0,87979.93000000001
